step,offset_j2,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
1374,20,side_green,side_green,64,272.0,6.10769504705453,24,0,0
1375,20,side_green,side_green,64,295.0,6.596665662597472,23,0,0
1376,20,side_green,side_green,64,318.0,6.665269338457932,24,0,0
1377,20,side_green,side_green,64,344.0,6.705131686979463,26,0,0
1378,20,side_green,side_green,63,371.0,6.54071608140699,27,0,0
1379,20,side_green,side_green,63,398.0,6.287650445429415,28,0,0
1380,20,side_green,side_green,67,426.0,5.8015531368432445,33,0,0
1381,20,side_green,side_green,67,455.0,5.886237049465999,29,0,0
1382,20,side_green,side_green,66,484.0,5.867388616901411,29,0,0
1383,20,side_green,side_green,65,514.0,5.96741526502682,30,0,0
1384,20,side_green,side_green,67,544.0,5.810166336294357,32,0,0
1385,20,side_green,side_green,67,575.0,5.8831121971180735,31,0,0
1386,20,side_green,side_green,66,607.0,5.859732869756343,32,0,0
1387,20,side_green,side_green,65,640.0,5.839424663453756,33,0,0
1388,20,side_green,side_green,62,673.0,5.152860426967113,34,0,0
1389,20,side_green,side_green,61,706.0,4.839647050296989,34,0,0
1390,20,side_green,side_green,60,740.0,4.847811004517985,34,0,0
1391,20,side_green,side_green,57,775.0,4.479689306755869,35,0,0
1392,20,side_yellow,side_green,61,810.0,3.8972778996991932,40,1,0
1393,20,side_yellow,side_green,59,846.0,3.6752052036546843,36,1,0
1394,20,side_yellow,side_green,60,882.0,3.7794032590840962,37,1,0
1395,20,main_green,side_green,60,757.0,4.085688788320922,32,2,0
1396,20,main_green,side_green,61,643.0,4.254153853880407,30,2,0
1397,20,main_green,side_green,61,538.0,4.647781113632947,25,2,0
1398,20,main_green,side_green,61,441.0,4.942569106247915,21,2,0
1399,20,main_green,side_green,62,360.0,5.346088523483958,19,2,0
1400,20,main_green,side_green,63,290.0,5.8559471053479335,17,2,0
1401,20,main_green,side_green,63,233.0,6.422589992077368,14,2,0
1402,20,main_green,side_green,61,187.0,6.8749367904564975,12,2,0
1403,20,main_green,side_green,61,180.0,7.346547820021185,11,2,0
1404,20,main_green,side_green,65,167.0,7.201591052374683,15,2,0
1405,20,main_green,side_green,66,178.0,7.684794481569629,12,2,0
1406,20,main_green,side_green,66,189.0,8.19896452738463,11,2,0
1407,20,main_green,side_green,66,200.0,8.615913471564758,11,2,0
1408,20,main_green,side_green,67,211.0,8.788955903055571,12,2,0
1409,20,main_green,side_green,66,222.0,9.032099613280723,11,2,0
1410,20,main_green,side_green,67,234.0,8.926432917559548,13,2,0
1411,20,main_green,side_green,67,246.0,8.981831721171424,12,2,0
1412,20,main_green,side_yellow,68,259.0,8.788120760344249,14,2,1
1413,20,main_green,side_yellow,67,273.0,8.729761514274669,14,2,1
1414,20,main_green,side_yellow,67,287.0,8.775322995768986,14,2,1
1415,20,main_green,main_green,67,178.0,8.692531053806217,12,2,2
1416,20,main_green,main_green,72,122.0,8.138454825119272,14,2,2
1417,20,main_green,main_green,72,86.0,8.464108030671008,8,2,2
1418,20,main_green,main_green,72,62.0,8.810607033089147,7,2,2
1419,20,main_green,main_green,72,58.0,9.1469577993971,6,2,2
1420,20,main_green,main_green,74,62.0,9.277507009090145,7,2,2
1421,20,main_green,main_green,72,67.0,9.444408345010066,5,2,2
1422,20,main_green,main_green,72,72.0,9.723078662408078,5,2,2
1423,20,main_green,main_green,71,77.0,9.790593282663645,5,2,2
1424,20,main_green,main_green,72,84.0,9.751722769282118,8,2,2
1425,20,main_green,main_green,72,93.0,9.807331435058797,10,2,2
1426,20,main_green,main_green,72,102.0,10.07272780176752,9,2,2
1427,20,main_green,main_green,71,111.0,10.200803723525729,9,2,2
1428,20,main_green,main_green,76,120.0,9.670432976405587,14,2,2
1429,20,main_green,main_green,74,129.0,9.748801911342081,9,2,2
1430,20,main_green,main_green,74,138.0,9.824711024297152,10,2,2
1431,20,main_green,main_green,72,147.0,9.960719800538094,9,2,2
1432,20,main_green,main_green,72,156.0,9.812089706241323,10,2,2
1433,20,main_green,main_green,72,165.0,9.958154436361072,9,2,2
1434,20,main_green,main_green,71,174.0,10.103662724282046,9,2,2
1435,20,main_green,main_green,72,183.0,9.879713356156593,10,2,2
1436,20,main_green,main_green,72,192.0,9.66256896253475,10,2,2
1437,20,main_yellow,main_green,72,204.0,9.676763189621987,12,3,2
1438,20,main_yellow,main_green,70,216.0,9.743333550016219,12,3,2
1439,20,main_yellow,main_green,70,229.0,9.825463507099878,13,3,2
1440,20,side_green,main_green,73,104.0,9.082479651073092,14,0,2
1441,20,side_green,main_green,73,68.0,9.0575962905059,6,0,2
1442,20,side_green,main_green,72,74.0,9.190397240241104,6,0,2
1443,20,side_green,main_green,72,80.0,9.160231229939159,6,0,2
1444,20,side_green,main_green,71,87.0,8.923922477076578,8,0,2
1445,20,side_green,main_green,71,96.0,9.012124340028308,9,0,2
1446,20,side_green,main_green,72,105.0,8.954351263779225,10,0,2
1447,20,side_green,main_green,71,116.0,8.861007584227647,11,0,2
1448,20,side_green,main_green,72,127.0,8.713357500436848,12,0,2
1449,20,side_green,main_green,71,143.0,8.456216625154758,16,0,2
1450,20,side_green,main_green,71,159.0,8.367185741010339,16,0,2
1451,20,side_green,main_green,70,178.0,8.157174415800068,20,0,2
1452,20,side_green,main_green,75,199.0,7.501673984662757,26,0,2
1453,20,side_green,main_green,74,221.0,7.669710045204559,22,0,2
1454,20,side_green,main_green,74,243.0,7.764844149385085,22,0,2
1455,20,side_green,main_green,73,265.0,7.756351789419314,22,0,2
1456,20,side_green,main_green,74,288.0,7.47252177407161,25,0,2
1457,20,side_green,main_yellow,74,311.0,7.502265428906584,23,0,3
1458,20,side_green,main_yellow,72,334.0,7.191839996444527,23,0,3
1459,20,side_green,main_yellow,70,358.0,6.9953904715341695,24,0,3
1460,20,side_green,side_green,69,243.0,6.684670960967448,23,0,0
1461,20,side_green,side_green,69,213.0,6.677577806654036,19,0,0
1462,20,side_green,side_green,65,231.0,6.4562408353427845,20,0,0
1463,20,side_green,side_green,62,251.0,6.249822678975532,20,0,0
1464,20,side_green,side_green,65,274.0,5.910213986656552,28,0,0
1465,20,side_green,side_green,64,298.0,6.115740255790548,24,0,0
1466,20,side_green,side_green,64,323.0,6.157391400000997,26,0,0
1467,20,side_green,side_green,63,348.0,6.323825947352015,25,0,0
1468,20,side_green,side_green,62,373.0,6.208417811354162,26,0,0
1469,20,side_green,side_green,62,398.0,6.227763341782901,25,0,0
1470,20,side_green,side_green,62,425.0,6.279744029824063,27,0,0
1471,20,side_green,side_green,63,452.0,6.229116688612337,28,0,0
1472,20,side_green,side_green,63,481.0,5.969616587064873,30,0,0
1473,20,side_green,side_green,62,511.0,5.790458393063065,30,0,0
1474,20,side_green,side_green,62,541.0,5.871810390245389,30,0,0
1475,20,side_green,side_green,62,572.0,5.866496997464738,31,0,0
1476,20,side_green,side_green,67,603.0,5.410080543427267,36,0,0
1477,20,side_green,side_green,67,634.0,5.3367189779681405,32,0,0
1478,20,side_green,side_green,66,665.0,5.369660079832679,31,0,0
1479,20,side_green,side_green,64,697.0,5.203085344023091,32,0,0
1480,20,side_green,side_green,64,729.0,4.974276979957744,33,0,0
1481,20,side_green,side_green,61,762.0,4.6929795341469696,33,0,0
1482,20,side_yellow,side_green,62,796.0,4.680170167023107,35,1,0
1483,20,side_yellow,side_green,61,831.0,4.597214350068001,35,1,0
1484,20,side_yellow,side_green,62,866.0,4.265880261982362,36,1,0
1485,20,main_green,side_green,61,738.0,4.234317179991918,32,2,0
1486,20,main_green,side_green,58,623.0,4.1132989545308245,30,2,0
1487,20,main_green,side_green,57,521.0,4.137843465535067,27,2,0
1488,20,main_green,side_green,62,425.0,4.194648773264025,27,2,0
1489,20,main_green,side_green,62,345.0,5.014886586130461,19,2,0
1490,20,main_green,side_green,62,275.0,5.737523769673717,16,2,0
1491,20,main_green,side_green,62,232.0,6.50491889593747,13,2,0
1492,20,main_green,side_green,64,193.0,7.066739242207653,13,2,0
1493,20,main_green,side_green,64,169.0,7.538815403935951,9,2,0
1494,20,main_green,side_green,64,179.0,8.08234913599325,10,2,0
1495,20,main_green,side_green,64,189.0,8.431383878260315,10,2,0
1496,20,main_green,side_green,65,201.0,8.695106187411284,13,2,0
1497,20,main_green,side_green,65,214.0,8.911752495233078,14,2,0
1498,20,main_green,side_green,65,227.0,9.277833588245416,13,2,0
1499,20,main_green,side_green,64,240.0,9.427243260572185,13,2,0
1500,20,main_green,side_green,68,253.0,8.767429932400544,18,2,0
1501,20,main_green,side_green,68,266.0,8.939315989462155,13,2,0
1502,20,main_green,side_yellow,69,280.0,9.037085744290914,15,2,1
1503,20,main_green,side_yellow,69,294.0,9.223633036922722,14,2,1
1504,20,main_green,side_yellow,70,308.0,9.10463698159195,15,2,1
1505,20,main_green,main_green,70,159.0,9.16757135419521,10,2,2
1506,20,main_green,main_green,70,110.0,9.196530915880134,8,2,2
1507,20,main_green,main_green,71,78.0,9.202061993787478,7,2,2
1508,20,main_green,main_green,72,58.0,9.350115639523867,7,2,2
1509,20,main_green,main_green,71,57.0,9.534322404320116,7,2,2
1510,20,main_green,main_green,71,64.0,9.806629939624754,7,2,2
1511,20,main_green,main_green,69,71.0,9.980566281234669,7,2,2
1512,20,main_green,main_green,74,78.0,9.726362414703758,12,2,2
1513,20,main_green,main_green,74,85.0,9.852959263008836,8,2,2
1514,20,main_green,main_green,72,92.0,10.128581475508334,7,2,2
1515,20,main_green,main_green,71,99.0,10.293692924464397,7,2,2
1516,20,main_green,main_green,72,106.0,10.28087776184529,8,2,2
1517,20,main_green,main_green,70,113.0,10.315546435317732,7,2,2
1518,20,main_green,main_green,70,120.0,10.02760392249586,8,2,2
1519,20,main_green,main_green,70,128.0,10.02950466852776,8,2,2
1520,20,main_green,main_green,70,136.0,9.831539013000103,9,2,2
1521,20,main_green,main_green,69,145.0,9.940187200187301,9,2,2
1522,20,main_green,main_green,68,156.0,10.091354265703009,11,2,2
1523,20,main_green,main_green,69,167.0,9.96225205290629,12,2,2
1524,20,main_green,main_green,73,178.0,9.292892295591255,16,2,2
1525,20,main_green,main_green,71,189.0,9.364096022850273,11,2,2
1526,20,main_green,main_green,71,200.0,9.533440925814618,11,2,2
1527,20,main_yellow,main_green,71,211.0,9.743454416869444,11,3,2
1528,20,main_yellow,main_green,73,222.0,9.49342140368371,13,3,2
1529,20,main_yellow,main_green,72,233.0,9.541041011107696,11,3,2
1530,20,side_green,main_green,72,107.0,9.587921973067784,7,0,2
1531,20,side_green,main_green,70,68.0,9.6501613706982,4,0,2
1532,20,side_green,main_green,70,73.0,9.531379126588536,6,0,2
1533,20,side_green,main_green,70,79.0,9.531153232114784,7,0,2
1534,20,side_green,main_green,68,87.0,9.593692880504495,8,0,2
1535,20,side_green,main_green,68,95.0,9.599005195113254,8,0,2
1536,20,side_green,main_green,73,105.0,9.108367332688688,15,0,2
1537,20,side_green,main_green,72,116.0,9.099004824443412,11,0,2
1538,20,side_green,main_green,72,128.0,8.842072816243924,13,0,2
1539,20,side_green,main_green,71,141.0,8.654539383121797,13,0,2
1540,20,side_green,main_green,72,155.0,8.439314865944063,15,0,2
1541,20,side_green,main_green,70,170.0,8.24285412244213,15,0,2
1542,20,side_green,main_green,70,187.0,8.189603527981197,17,0,2
1543,20,side_green,main_green,69,205.0,7.877852179530015,19,0,2
1544,20,side_green,main_green,69,225.0,7.60781711966604,21,0,2
1545,20,side_green,main_green,68,247.0,7.451134146235937,22,0,2
1546,20,side_green,main_green,67,271.0,7.365740606792509,24,0,2
1547,20,side_green,main_yellow,66,297.0,7.2474104714504755,26,0,3
1548,20,side_green,main_yellow,70,324.0,6.650828533989439,32,0,3
1549,20,side_green,main_yellow,67,351.0,6.305376328568881,28,0,3
1550,20,side_green,side_green,65,235.0,6.31581448567639,24,0,0
1551,20,side_green,side_green,60,208.0,5.894655077402714,20,0,0
1552,20,side_green,side_green,61,228.0,6.005934246626535,21,0,0
1553,20,side_green,side_green,59,248.0,5.999009528233697,20,0,0
1554,20,side_green,side_green,60,271.0,6.315681882343652,24,0,0
1555,20,side_green,side_green,60,295.0,6.622021031733438,24,0,0
1556,20,side_green,side_green,61,320.0,6.798250642784665,26,0,0
1557,20,side_green,side_green,59,345.0,6.535980730442342,25,0,0
1558,20,side_green,side_green,59,370.0,6.600155622134168,25,0,0
1559,20,side_green,side_green,59,396.0,6.38490608631316,27,0,0
1560,20,side_green,side_green,63,422.0,5.571112903615481,31,0,0
1561,20,side_green,side_green,63,449.0,5.732177561533983,27,0,0
1562,20,side_green,side_green,63,477.0,5.790236198593862,28,0,0
1563,20,side_green,side_green,63,506.0,5.801494640371225,29,0,0
1564,20,side_green,side_green,65,535.0,5.708484359864665,31,0,0
1565,20,side_green,side_green,65,564.0,5.838975587823616,29,0,0
1566,20,side_green,side_green,64,595.0,5.853923221724715,31,0,0
1567,20,side_green,side_green,63,626.0,5.704553415630739,31,0,0
1568,20,side_green,side_green,61,659.0,5.230678240644267,34,0,0
1569,20,side_green,side_green,62,692.0,5.102300608847121,34,0,0
1570,20,side_green,side_green,58,725.0,4.659896667831453,33,0,0
1571,20,side_green,side_green,58,759.0,4.656561730792781,34,0,0
1572,20,side_yellow,side_green,62,793.0,4.1630691366317265,39,1,0
1573,20,side_yellow,side_green,60,828.0,4.071373903947676,35,1,0
1574,20,side_yellow,side_green,60,863.0,4.00457561402616,36,1,0
1575,20,main_green,side_green,59,734.0,4.086622960245008,31,2,0
1576,20,main_green,side_green,60,620.0,4.28305717419303,30,2,0
1577,20,main_green,side_green,60,517.0,4.674395842465206,25,2,0
1578,20,main_green,side_green,60,422.0,5.085018380547586,21,2,0
1579,20,main_green,side_green,61,342.0,5.418391184806601,19,2,0
1580,20,main_green,side_green,62,268.0,5.88201083909554,15,2,0
1581,20,main_green,side_green,60,209.0,6.254494009559071,13,2,0
1582,20,main_green,side_green,60,171.0,6.871099357362246,11,2,0
1583,20,main_green,side_green,59,164.0,7.354181729428384,10,2,0
1584,20,main_green,side_green,64,174.0,7.36195564617522,15,2,0
1585,20,main_green,side_green,65,184.0,7.803418882817422,11,2,0
1586,20,main_green,side_green,65,195.0,8.37724877407409,11,2,0
1587,20,main_green,side_green,64,206.0,8.874704084353422,11,2,0
1588,20,main_green,side_green,65,217.0,9.063207780778813,12,2,0
1589,20,main_green,side_green,65,228.0,9.285263779728497,11,2,0
1590,20,main_green,side_green,66,239.0,9.199374639039599,12,2,0
1591,20,main_green,side_green,66,250.0,9.289509760856248,11,2,0
1592,20,main_green,side_yellow,67,263.0,9.156294986090733,14,2,1
1593,20,main_green,side_yellow,66,277.0,9.174697254641723,14,2,1
1594,20,main_green,side_yellow,66,292.0,9.218513532969576,15,2,1
1595,20,main_green,main_green,67,179.0,9.213648829294735,13,2,2
1596,20,main_green,main_green,71,125.0,8.623705210946948,15,2,2
1597,20,main_green,main_green,71,86.0,8.892005787311918,8,2,2
1598,20,main_green,main_green,71,62.0,9.327966054322953,7,2,2
1599,20,main_green,main_green,71,55.0,9.775954226888393,5,2,2
1600,20,main_green,main_green,73,57.0,9.738151760409803,6,2,2
1601,20,main_green,main_green,73,61.0,10.035043225895018,4,2,2
1602,20,main_green,main_green,73,65.0,10.11161215794757,4,2,2
1603,20,main_green,main_green,72,70.0,10.274901582091587,5,2,2
1604,20,main_green,main_green,73,77.0,10.20184801632195,8,2,2
1605,20,main_green,main_green,72,85.0,10.28978401116518,9,2,2
1606,20,main_green,main_green,71,93.0,10.351934503190543,8,2,2
1607,20,main_green,main_green,70,101.0,10.49989300529697,8,2,2
1608,20,main_green,main_green,74,109.0,9.809568605792615,13,2,2
1609,20,main_green,main_green,73,117.0,9.910006593100595,8,2,2
1610,20,main_green,main_green,73,125.0,9.929469512710012,9,2,2
1611,20,main_green,main_green,71,133.0,10.20947987982742,8,2,2
1612,20,main_green,main_green,70,141.0,10.224740513730112,9,2,2
1613,20,main_green,main_green,70,149.0,10.32406721721451,8,2,2
1614,20,main_green,main_green,69,157.0,10.363853082214373,8,2,2
1615,20,main_green,main_green,68,165.0,10.112698824523656,9,2,2
1616,20,main_green,main_green,68,173.0,9.922764968626806,9,2,2
1617,20,main_yellow,main_green,67,182.0,9.819068341740913,9,3,2
1618,20,main_yellow,main_green,66,194.0,9.976994504480349,12,3,2
1619,20,main_yellow,main_green,65,206.0,9.847101598436227,12,3,2
1620,20,side_green,main_green,70,81.0,9.06821285061442,13,0,2
1621,20,side_green,main_green,71,45.0,9.238711128753232,5,0,2
1622,20,side_green,main_green,71,49.0,9.349409153064999,4,0,2
1623,20,side_green,main_green,69,54.0,9.494356175920535,5,0,2
1624,20,side_green,main_green,69,60.0,9.380277865658329,7,0,2
1625,20,side_green,main_green,69,66.0,9.409360160751692,6,0,2
1626,20,side_green,main_green,70,73.0,9.204513264876972,8,0,2
1627,20,side_green,main_green,69,82.0,9.052480052065027,9,0,2
1628,20,side_green,main_green,69,96.0,8.744168373274075,15,0,2
1629,20,side_green,main_green,69,112.0,8.733105296699254,16,0,2
1630,20,side_green,main_green,69,129.0,8.676509163701,17,0,2
1631,20,side_green,main_green,69,147.0,8.555316531223559,19,0,2
1632,20,side_green,main_green,73,166.0,7.927066155729693,24,0,2
1633,20,side_green,main_green,71,185.0,7.955420009760232,19,0,2
1634,20,side_green,main_green,71,204.0,8.142253586116553,19,0,2
1635,20,side_green,main_green,70,224.0,8.023583836138405,20,0,2
1636,20,side_green,main_green,71,245.0,7.842471323312026,23,0,2
1637,20,side_green,main_yellow,69,266.0,7.808861873672461,21,0,3
1638,20,side_green,main_yellow,66,288.0,7.530568721043986,22,0,3
1639,20,side_green,main_yellow,64,310.0,7.108495183101602,22,0,3
1640,20,side_green,side_green,63,213.0,6.6303632970450295,21,0,0
1641,20,side_green,side_green,62,203.0,6.46030791004557,19,0,0
1642,20,side_green,side_green,59,222.0,6.412866364713159,19,0,0
1643,20,side_green,side_green,58,243.0,6.380809227508944,21,0,0
1644,20,side_green,side_green,61,266.0,5.766889236529356,28,0,0
1645,20,side_green,side_green,61,289.0,6.139795007096461,23,0,0
1646,20,side_green,side_green,62,313.0,6.4089179528589595,25,0,0
1647,20,side_green,side_green,60,337.0,6.4087686385529015,24,0,0
1648,20,side_green,side_green,61,361.0,6.359665480714849,25,0,0
1649,20,side_green,side_green,61,386.0,6.37015472447063,25,0,0
1650,20,side_green,side_green,61,412.0,6.426215210376897,26,0,0
1651,20,side_green,side_green,61,438.0,6.22713957467445,27,0,0
1652,20,side_green,side_green,62,466.0,6.243231015330544,29,0,0
1653,20,side_green,side_green,61,494.0,6.044132904668292,28,0,0
1654,20,side_green,side_green,61,523.0,6.092510825225588,29,0,0
1655,20,side_green,side_green,61,552.0,5.999105581732329,29,0,0
1656,20,side_green,side_green,64,581.0,5.137690717511658,34,0,0
1657,20,side_green,side_green,65,610.0,5.232087932745647,30,0,0
1658,20,side_green,side_green,64,642.0,5.30518138483985,32,0,0
1659,20,side_green,side_green,62,674.0,5.235351853419181,32,0,0
1660,20,side_green,side_green,61,706.0,4.883052271814236,33,0,0
1661,20,side_green,side_green,57,739.0,4.538280655330284,33,0,0
1662,20,side_yellow,side_green,58,773.0,4.426377010543928,35,1,0
